npi,deactivation_date,source
1063540573,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578607149,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1467588129,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861536435,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578607552,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396880803,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437284387,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376684449,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1699816694,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972645539,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053450692,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083756621,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487796280,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558400341,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1043358930,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548308927,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861534141,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508903964,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447397476,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962549873,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538205703,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932245651,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477699726,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790831006,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861547879,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1407902315,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255477964,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093860090,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609928563,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1619026234,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992853147,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518024959,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972652048,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1467519785,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1366591406,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1134281827,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1942369483,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417010570,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689736340,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821156407,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265593487,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790843209,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710048137,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801964093,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104994011,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952478174,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508932930,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457412579,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346314424,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649342684,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1033282074,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891864351,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629148275,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871663526,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790855153,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184794604,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700965076,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1043389711,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326117482,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508945734,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487732871,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649357468,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518043454,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710063946,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396824397,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1780760116,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1881775773,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962585901,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689758179,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154403400,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1598855249,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962592600,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588752232,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801983754,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972690824,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154417020,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346338118,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1467541961,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437249075,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1225127673,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1285728022,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720173495,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1598857500,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053402065,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356442230,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265523799,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710078720,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982701645,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396843975,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710080106,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588761720,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821192105,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447352257,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1174633150,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053417436,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962512806,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1134221336,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457467011,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326155433,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316055692,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1124133038,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114032067,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912011982,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730293184,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851404750,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023029261,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417060427,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265443576,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336150754,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891706560,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811907272,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1699784876,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073527107,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770599607,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902820988,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1134134570,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972527349,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053334532,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811910334,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316969322,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871516328,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1033131891,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376565457,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396767026,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114946860,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417979634,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1063431773,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568481067,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1699793257,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1235150780,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1841218930,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275559122,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437175411,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669497855,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1598798548,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801820717,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629000518,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912938143,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356374896,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538191648,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740210855,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518997600,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891726675,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790715365,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760411425,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114957537,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205864485,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376572982,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1215965439,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1639107899,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1124055512,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1467488130,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790712362,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558307348,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1225073042,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194760751,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811939861,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336182807,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1144261033,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457391716,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952340085,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073552105,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1497792717,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336187061,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346296068,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760436273,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932153293,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528010220,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003869173,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447201272,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255384251,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922057785,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245281765,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1033160163,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528016094,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528017449,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245288430,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538117908,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1366408445,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588621767,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003877309,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487619227,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457312852,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1144281940,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508826850,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1841250644,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962461426,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952360992,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558330480,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1366401036,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760450761,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1750350401,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689643389,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154397750,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1134195662,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346216363,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326013822,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659346633,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184699688,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740254952,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1619941325,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1780658856,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700850542,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376517250,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1225001100,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356311260,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609855436,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023097243,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275512964,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770561417,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972580942,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568440329,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902882889,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932186269,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104801174,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982680070,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538144837,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1366427684,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447233341,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902881402,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528040532,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477535664,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1033190236,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053300103,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1033108014,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1225028590,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508855461,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538158118,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306833207,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184612806,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609862465,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265428551,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194711465,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184610081,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1780679316,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669467882,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770579401,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1841285848,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356336291,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962497040,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447242227,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801888474,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104828656,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770584039,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1942292107,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316947153,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023018264,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972502953,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104825397,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275533531,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457359366,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679571517,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003816356,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316944168,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1750386512,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104821172,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1467455758,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700880572,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104829167,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477147106,06/04/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1619676681,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972159713,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861124646,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922931641,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700308293,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720514102,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679393755,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1407738321,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003581794,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922479716,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811825631,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548339732,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518057843,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902906969,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790854917,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306915459,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083783286,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013086156,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508935644,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013163088,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972672004,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962571166,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1497852255,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447329644,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487773966,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679642839,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164376794,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922345917,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821167958,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1750450979,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417036633,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013007665,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306905542,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508935792,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710877121,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255400305,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1285703355,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053418806,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427217447,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821402652,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295834356,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275632317,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1215099189,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801195110,06/03/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
